experiment_id,trial_id,case_id,composition,homogeneous_type,player_id,person_id,age,gender,mbti,initial_role,final_role,speech_count,pass_count,skip_count,total_chars,avg_chars,pre_suspect,pre_confidence,final_suspect,final_confidence,planned_vote,actual_vote,abstained,suspect_changed,confidence_delta,pre_correct,final_correct,vote_correct,plan_vote_match,executed,win,decided_from_unknown,suspect_vote_match,corrected,deteriorated
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c02,homogeneous,ISFJ,p2,pe062,20,male,ISFJ,villager,villager,1,5,0,87,87.0,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c02,homogeneous,ISFJ,p3,pe085,64,female,ISFJ,werewolf,werewolf,3,2,0,246,82.0,unknown,2,,,,p8,false,,,,,0,,0,1,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c02,homogeneous,ISFJ,p4,pe046,64,female,ISFJ,werewolf,werewolf,2,3,0,171,85.5,unknown,3,p2,4,p2,p8,false,,1,,0,0,0,0,1,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c02,homogeneous,ISFJ,p5,pe039,27,male,ISFJ,seer,seer,3,2,0,257,85.6667,unknown,3,p1,3,p1,p8,false,,0,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c02,homogeneous,ISFJ,p6,pe049,41,female,ISFJ,villager,villager,3,2,0,241,80.3333,unknown,2,p1,3,p1,p8,false,,1,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c02,homogeneous,ISFJ,p7,pe054,17,male,ISFJ,thief,thief,3,2,0,180,60.0,unknown,2,p1,4,p1,p8,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c02,homogeneous,ISFJ,p8,pe021,45,female,ISFJ,villager,villager,0,6,0,0,,unknown,1,,,,p1,false,,,,,0,,1,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c03,homogeneous,INFJ,p1,pe056,49,male,INFJ,villager,villager,0,3,0,0,,unknown,1,p2,3,p2,p2,false,,2,,0,0,1,1,0,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c03,homogeneous,INFJ,p2,pe062,20,male,INFJ,villager,villager,0,3,0,0,,unknown,2,p1,3,p1,p8,false,,1,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c03,homogeneous,INFJ,p3,pe085,64,female,INFJ,werewolf,werewolf,2,0,0,215,107.5,unknown,2,p1,3,p1,p8,false,,1,,0,0,0,0,1,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c03,homogeneous,INFJ,p4,pe046,64,female,INFJ,werewolf,werewolf,2,0,0,163,81.5,unknown,2,,,,p1,false,,,,,0,,0,1,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c03,homogeneous,INFJ,p5,pe039,27,male,INFJ,seer,seer,0,2,1,0,,unknown,2,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c03,homogeneous,INFJ,p6,pe049,41,female,INFJ,villager,villager,0,3,0,0,,unknown,2,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c03,homogeneous,INFJ,p7,pe054,17,male,INFJ,thief,thief,1,2,0,42,42.0,unknown,2,p1,3,p1,p1,false,,1,,0,0,1,0,0,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c03,homogeneous,INFJ,p8,pe021,45,female,INFJ,villager,villager,0,3,0,0,,unknown,1,p1,3,p1,p1,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c04,homogeneous,INTJ,p1,pe056,49,male,INTJ,villager,villager,0,3,0,0,,unknown,1,p7,3,p7,p7,false,,2,,0,0,1,1,0,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c04,homogeneous,INTJ,p2,pe062,20,male,INTJ,villager,villager,0,3,0,0,,unknown,2,p1,3,p1,p3,false,,1,,0,1,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c04,homogeneous,INTJ,p3,pe085,64,female,INTJ,werewolf,werewolf,2,0,0,189,94.5,unknown,2,p1,3,p1,p1,false,,1,,0,0,1,0,1,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c04,homogeneous,INTJ,p4,pe046,64,female,INTJ,werewolf,werewolf,2,0,0,151,75.5,unknown,2,,,,p1,false,,,,,0,,0,1,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c04,homogeneous,INTJ,p5,pe039,27,male,INTJ,seer,seer,0,3,0,0,,unknown,3,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c04,homogeneous,INTJ,p6,pe049,41,female,INTJ,villager,villager,0,3,0,0,,unknown,1,p1,3,p1,p1,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c04,homogeneous,INTJ,p7,pe054,17,male,INTJ,thief,thief,2,0,0,141,70.5,unknown,2,p1,3,p1,p1,false,,1,,0,0,1,0,0,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c04,homogeneous,INTJ,p8,pe021,45,female,INTJ,villager,villager,0,3,0,0,,unknown,1,p1,3,p1,p3,false,,2,,0,1,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c05,homogeneous,ISTP,p1,pe056,49,male,ISTP,villager,villager,2,0,0,199,99.5,unknown,2,,,,p2,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c05,homogeneous,ISTP,p2,pe062,20,male,ISTP,villager,villager,1,2,0,101,101.0,unknown,2,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c05,homogeneous,ISTP,p3,pe085,64,female,ISTP,werewolf,werewolf,2,0,0,223,111.5,unknown,2,p1,3,p1,p8,false,,1,,0,0,0,0,1,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c05,homogeneous,ISTP,p4,pe046,64,female,ISTP,werewolf,werewolf,2,0,0,174,87.0,unknown,2,,,,p8,false,,,,,0,,0,1,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c05,homogeneous,ISTP,p5,pe039,27,male,ISTP,seer,seer,2,0,0,132,66.0,unknown,3,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c05,homogeneous,ISTP,p6,pe049,41,female,ISTP,villager,villager,1,2,0,109,109.0,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c05,homogeneous,ISTP,p7,pe054,17,male,ISTP,thief,thief,2,0,0,148,74.0,unknown,2,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c05,homogeneous,ISTP,p8,pe021,45,female,ISTP,villager,villager,0,3,0,0,,unknown,2,,,,p7,false,,,,,0,,1,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c06,homogeneous,ISFP,p1,pe056,49,male,ISFP,villager,villager,1,2,0,84,84.0,unknown,1,,,,p2,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c06,homogeneous,ISFP,p2,pe062,20,male,ISFP,villager,villager,1,2,0,67,67.0,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c06,homogeneous,ISFP,p3,pe085,64,female,ISFP,werewolf,werewolf,2,0,0,163,81.5,unknown,2,,,,p8,false,,,,,0,,0,1,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c06,homogeneous,ISFP,p4,pe046,64,female,ISFP,werewolf,werewolf,2,0,0,148,74.0,unknown,2,,,,p8,false,,,,,0,,0,1,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c06,homogeneous,ISFP,p5,pe039,27,male,ISFP,seer,seer,2,0,0,176,88.0,unknown,2,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c06,homogeneous,ISFP,p6,pe049,41,female,ISFP,villager,villager,0,3,0,0,,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c06,homogeneous,ISFP,p7,pe054,17,male,ISFP,thief,thief,2,0,0,201,100.5,unknown,2,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c06,homogeneous,ISFP,p8,pe021,45,female,ISFP,villager,villager,0,3,0,0,,unknown,1,,,,p7,false,,,,,0,,1,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c07,homogeneous,INFP,p1,pe056,49,male,INFP,villager,villager,1,5,0,79,79.0,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c07,homogeneous,INFP,p2,pe062,20,male,INFP,villager,villager,2,3,0,152,76.0,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c07,homogeneous,INFP,p3,pe085,64,female,INFP,werewolf,werewolf,4,0,0,348,87.0,unknown,2,,,,p8,false,,,,,0,,0,1,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c07,homogeneous,INFP,p4,pe046,64,female,INFP,werewolf,werewolf,2,3,0,162,81.0,unknown,3,,,,p8,false,,,,,0,,0,1,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c07,homogeneous,INFP,p5,pe039,27,male,INFP,seer,seer,4,0,0,372,93.0,unknown,3,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c07,homogeneous,INFP,p6,pe049,41,female,INFP,villager,villager,2,3,0,178,89.0,unknown,2,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c07,homogeneous,INFP,p7,pe054,17,male,INFP,thief,thief,2,3,0,128,64.0,unknown,2,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c07,homogeneous,INFP,p8,pe021,45,female,INFP,villager,villager,2,3,0,151,75.5,unknown,1,,,,p6,false,,,,,0,,1,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c08,homogeneous,INTP,p1,pe056,49,male,INTP,villager,villager,1,2,0,64,64.0,unknown,1,,,,p7,false,,,,,0,,1,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c08,homogeneous,INTP,p2,pe062,20,male,INTP,villager,villager,1,2,0,65,65.0,unknown,2,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c08,homogeneous,INTP,p3,pe085,64,female,INTP,werewolf,werewolf,2,0,0,174,87.0,unknown,2,,,,p1,false,,,,,0,,0,1,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c08,homogeneous,INTP,p4,pe046,64,female,INTP,werewolf,werewolf,2,0,0,169,84.5,unknown,3,p1,3,p1,p1,false,,0,,0,0,1,0,1,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c08,homogeneous,INTP,p5,pe039,27,male,INTP,seer,seer,2,0,0,144,72.0,unknown,2,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c08,homogeneous,INTP,p6,pe049,41,female,INTP,villager,villager,1,2,0,80,80.0,unknown,2,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c08,homogeneous,INTP,p7,pe054,17,male,INTP,thief,thief,2,0,0,136,68.0,unknown,2,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c08,homogeneous,INTP,p8,pe021,45,female,INTP,villager,villager,1,2,0,59,59.0,unknown,1,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c09,homogeneous,ESTP,p1,pe056,49,male,ESTP,villager,villager,2,0,0,172,86.0,unknown,2,p5,4,p5,p7,false,,2,,0,0,0,1,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c09,homogeneous,ESTP,p2,pe062,20,male,ESTP,villager,villager,2,0,0,144,72.0,unknown,2,p5,4,p5,p1,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c09,homogeneous,ESTP,p3,pe085,64,female,ESTP,werewolf,werewolf,1,2,0,78,78.0,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,1,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c09,homogeneous,ESTP,p4,pe046,64,female,ESTP,werewolf,werewolf,2,0,0,188,94.0,unknown,2,p1,4,p1,p7,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c09,homogeneous,ESTP,p5,pe039,27,male,ESTP,seer,seer,2,0,0,170,85.0,unknown,2,p1,4,p1,p7,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c09,homogeneous,ESTP,p6,pe049,41,female,ESTP,villager,villager,1,2,0,62,62.0,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c09,homogeneous,ESTP,p7,pe054,17,male,ESTP,thief,thief,2,0,0,188,94.0,unknown,2,p1,4,p1,p8,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c09,homogeneous,ESTP,p8,pe021,45,female,ESTP,villager,villager,2,0,0,135,67.5,unknown,1,p1,4,p1,p1,false,,3,,0,0,1,0,0,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c10,homogeneous,ESFP,p1,pe056,49,male,ESFP,villager,villager,2,0,0,208,104.0,unknown,1,,,,p7,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c10,homogeneous,ESFP,p2,pe062,20,male,ESFP,villager,villager,2,0,0,192,96.0,unknown,1,p7,4,p7,p7,false,,3,,0,0,1,0,0,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c10,homogeneous,ESFP,p3,pe085,64,female,ESFP,werewolf,werewolf,2,0,0,168,84.0,unknown,2,p2,4,p2,p7,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c10,homogeneous,ESFP,p4,pe046,64,female,ESFP,werewolf,werewolf,2,0,0,142,71.0,unknown,2,p2,4,p2,p7,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c10,homogeneous,ESFP,p5,pe039,27,male,ESFP,seer,seer,2,0,0,140,70.0,unknown,3,p7,4,p7,p7,false,,1,,0,0,1,0,0,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c10,homogeneous,ESFP,p6,pe049,41,female,ESFP,villager,villager,1,2,0,85,85.0,unknown,2,,,,p7,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c10,homogeneous,ESFP,p7,pe054,17,male,ESFP,thief,thief,2,0,0,164,82.0,unknown,2,p2,4,p2,p5,false,,2,,0,0,0,1,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c10,homogeneous,ESFP,p8,pe021,45,female,ESFP,villager,villager,2,0,0,163,81.5,unknown,2,p7,4,p7,p7,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c11,homogeneous,ENFP,p1,pe056,49,male,ENFP,villager,villager,2,3,0,196,98.0,unknown,1,p5,4,p5,p2,false,,3,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c11,homogeneous,ENFP,p2,pe062,20,male,ENFP,villager,villager,3,2,0,299,99.6667,unknown,2,p5,4,p5,p8,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c11,homogeneous,ENFP,p3,pe085,64,female,ENFP,werewolf,werewolf,2,3,0,228,114.0,unknown,2,p5,4,p5,p8,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c11,homogeneous,ENFP,p4,pe046,64,female,ENFP,werewolf,werewolf,2,3,0,214,107.0,unknown,2,p5,4,p5,p8,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c11,homogeneous,ENFP,p5,pe039,27,male,ENFP,seer,seer,3,2,0,316,105.3333,unknown,2,p1,3,p1,p8,false,,1,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c11,homogeneous,ENFP,p6,pe049,41,female,ENFP,villager,villager,3,2,0,408,136.0,unknown,2,p5,4,p5,p8,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c11,homogeneous,ENFP,p7,pe054,17,male,ENFP,thief,thief,2,3,0,153,76.5,unknown,2,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c11,homogeneous,ENFP,p8,pe021,45,female,ENFP,villager,villager,2,3,0,176,88.0,unknown,1,p5,4,p5,p6,false,,3,,0,0,0,1,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c12,homogeneous,ENTP,p1,pe056,49,male,ENTP,villager,villager,2,0,0,236,118.0,unknown,1,p5,4,p5,p2,false,,3,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c12,homogeneous,ENTP,p2,pe062,20,male,ENTP,villager,villager,2,0,0,215,107.5,unknown,1,p5,4,p5,p5,false,,3,,0,0,1,0,0,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c12,homogeneous,ENTP,p3,pe085,64,female,ENTP,werewolf,werewolf,1,2,0,85,85.0,unknown,2,p5,4,p5,p8,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c12,homogeneous,ENTP,p4,pe046,64,female,ENTP,werewolf,werewolf,2,0,0,253,126.5,unknown,2,p5,4,p5,p8,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c12,homogeneous,ENTP,p5,pe039,27,male,ENTP,seer,seer,2,0,0,270,135.0,unknown,3,p7,4,p7,p8,false,,1,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c12,homogeneous,ENTP,p6,pe049,41,female,ENTP,villager,villager,0,3,0,0,,unknown,2,p5,4,p5,p8,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c12,homogeneous,ENTP,p7,pe054,17,male,ENTP,thief,thief,2,0,0,247,123.5,unknown,2,p5,4,p5,p5,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c12,homogeneous,ENTP,p8,pe021,45,female,ENTP,villager,villager,1,2,0,110,110.0,unknown,1,p5,4,p5,p5,false,,3,,0,0,1,1,0,1,1,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c13,homogeneous,ESTJ,p1,pe056,49,male,ESTJ,villager,villager,0,3,0,0,,unknown,1,,,,p2,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c13,homogeneous,ESTJ,p2,pe062,20,male,ESTJ,villager,villager,2,0,0,199,99.5,unknown,1,,,,p8,false,,,,,0,,1,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c13,homogeneous,ESTJ,p3,pe085,64,female,ESTJ,werewolf,werewolf,2,0,0,221,110.5,unknown,2,,,,p8,false,,,,,0,,0,1,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c13,homogeneous,ESTJ,p4,pe046,64,female,ESTJ,werewolf,werewolf,2,0,0,188,94.0,unknown,3,,,,p8,false,,,,,0,,0,1,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c13,homogeneous,ESTJ,p5,pe039,27,male,ESTJ,seer,seer,2,0,0,152,76.0,unknown,2,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c13,homogeneous,ESTJ,p6,pe049,41,female,ESTJ,villager,villager,1,2,0,91,91.0,unknown,1,,,,p2,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c13,homogeneous,ESTJ,p7,pe054,17,male,ESTJ,thief,thief,1,2,0,64,64.0,unknown,3,,,,p2,false,,,,,0,,0,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c13,homogeneous,ESTJ,p8,pe021,45,female,ESTJ,villager,villager,0,3,0,0,,unknown,1,,,,p2,false,,,,,0,,1,0,0,,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c14,homogeneous,ESFJ,p1,pe056,49,male,ESFJ,villager,villager,2,3,0,183,91.5,unknown,1,p7,4,p7,p2,false,,3,,0,0,0,1,1,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c14,homogeneous,ESFJ,p2,pe062,20,male,ESFJ,villager,villager,3,2,0,222,74.0,unknown,1,p7,4,p7,p3,false,,3,,0,1,0,0,1,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c14,homogeneous,ESFJ,p3,pe085,64,female,ESFJ,werewolf,werewolf,4,0,0,486,121.5,unknown,2,p7,4,p7,p8,false,,2,,0,0,0,1,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c14,homogeneous,ESFJ,p4,pe046,64,female,ESFJ,werewolf,werewolf,3,2,0,248,82.6667,unknown,2,p7,4,p7,p8,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010451,e-20260830-010451-t004,e-20260830-010451-t004-c14,homogeneous,ESFJ,p5,pe039,27,male,ESFJ,seer,seer,3,2,0,293,97.6667,unknown,2,p7,4,p7,p1,false,,2,,0,0,0,0,1,1,0,,
