experiment_id,trial_id,case_id,composition,homogeneous_type,player_id,person_id,age,gender,mbti,initial_role,final_role,speech_count,pass_count,skip_count,total_chars,avg_chars,pre_suspect,pre_confidence,final_suspect,final_confidence,planned_vote,actual_vote,abstained,suspect_changed,confidence_delta,pre_correct,final_correct,vote_correct,plan_vote_match,executed,win,decided_from_unknown,suspect_vote_match,corrected,deteriorated
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,homogeneous,ISTJ,p3,pe080,53,female,ISTJ,seer,seer,2,0,0,142,71.0,unknown,2,p6,4,p6,p8,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,homogeneous,ISTJ,p4,pe061,60,female,ISTJ,villager,villager,0,3,0,0,,unknown,1,p6,4,p6,p6,false,,3,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,homogeneous,ISTJ,p5,pe018,58,male,ISTJ,villager,villager,0,3,0,0,,unknown,1,p6,4,p6,p6,false,,3,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,homogeneous,ISTJ,p6,pe067,25,female,ISTJ,thief,thief,2,0,0,213,106.5,unknown,2,p1,3,p1,p8,false,,1,,0,0,0,1,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,homogeneous,ISTJ,p7,pe021,45,female,ISTJ,werewolf,werewolf,2,0,0,162,81.0,unknown,2,p6,4,p6,p6,false,,2,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c01,homogeneous,ISTJ,p8,pe053,42,male,ISTJ,villager,villager,0,3,0,0,,unknown,2,,,,p6,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,homogeneous,ISFJ,p1,pe032,27,male,ISFJ,villager,villager,1,4,0,87,87.0,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,homogeneous,ISFJ,p2,pe086,21,male,ISFJ,werewolf,werewolf,2,2,0,158,79.0,unknown,2,,,,p8,false,,,,,0,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,homogeneous,ISFJ,p3,pe080,53,female,ISFJ,seer,seer,2,1,1,198,99.0,unknown,3,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,homogeneous,ISFJ,p4,pe061,60,female,ISFJ,villager,villager,0,5,0,0,,unknown,1,p8,4,p8,p8,false,,3,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,homogeneous,ISFJ,p5,pe018,58,male,ISFJ,villager,villager,2,2,0,198,99.0,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,homogeneous,ISFJ,p6,pe067,25,female,ISFJ,thief,thief,3,1,0,237,79.0,unknown,2,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,homogeneous,ISFJ,p7,pe021,45,female,ISFJ,werewolf,werewolf,3,1,0,300,100.0,unknown,2,,,,p8,false,,,,,0,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c02,homogeneous,ISFJ,p8,pe053,42,male,ISFJ,villager,villager,1,4,0,106,106.0,unknown,1,,,,p1,false,,,,,0,,1,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c03,homogeneous,INFJ,p1,pe032,27,male,INFJ,villager,villager,0,3,0,0,,unknown,1,p2,4,p2,p6,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c03,homogeneous,INFJ,p2,pe086,21,male,INFJ,werewolf,werewolf,2,0,0,155,77.5,unknown,3,,,,p6,false,,,,,0,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c03,homogeneous,INFJ,p3,pe080,53,female,INFJ,seer,seer,0,3,0,0,,unknown,2,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c03,homogeneous,INFJ,p4,pe061,60,female,INFJ,villager,villager,0,3,0,0,,unknown,2,,,,p6,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c03,homogeneous,INFJ,p5,pe018,58,male,INFJ,villager,villager,0,3,0,0,,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c03,homogeneous,INFJ,p6,pe067,25,female,INFJ,thief,thief,2,0,0,121,60.5,unknown,2,p1,3,p1,p1,false,,1,,0,0,1,1,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c03,homogeneous,INFJ,p7,pe021,45,female,INFJ,werewolf,werewolf,2,0,0,182,91.0,unknown,2,,,,p1,false,,,,,0,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c03,homogeneous,INFJ,p8,pe053,42,male,INFJ,villager,villager,0,3,0,0,,unknown,1,,,,p6,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,homogeneous,INTJ,p1,pe032,27,male,INTJ,villager,villager,1,5,0,101,101.0,unknown,1,p7,4,p7,p8,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,homogeneous,INTJ,p2,pe086,21,male,INTJ,werewolf,werewolf,2,3,0,198,99.0,unknown,3,p7,4,p7,p1,false,,1,,1,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,homogeneous,INTJ,p3,pe080,53,female,INTJ,seer,seer,4,0,0,351,87.75,unknown,2,p7,4,p7,p8,false,,2,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,homogeneous,INTJ,p4,pe061,60,female,INTJ,villager,villager,1,5,0,101,101.0,unknown,1,p7,4,p7,p8,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,homogeneous,INTJ,p5,pe018,58,male,INTJ,villager,villager,0,6,0,0,,unknown,1,p7,4,p7,p8,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,homogeneous,INTJ,p6,pe067,25,female,INTJ,thief,thief,4,0,0,327,81.75,unknown,2,p7,4,p7,p8,false,,2,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,homogeneous,INTJ,p7,pe021,45,female,INTJ,werewolf,werewolf,3,2,0,302,100.6667,unknown,3,p1,4,p1,p1,false,,1,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c04,homogeneous,INTJ,p8,pe053,42,male,INTJ,villager,villager,0,6,0,0,,unknown,1,p7,4,p7,p1,false,,3,,1,0,0,1,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,homogeneous,ISTP,p1,pe032,27,male,ISTP,villager,villager,0,6,0,0,,unknown,1,,,,p8,false,,,,,0,,1,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,homogeneous,ISTP,p2,pe086,21,male,ISTP,werewolf,werewolf,4,0,0,257,64.25,unknown,3,p1,4,p1,p1,false,,1,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,homogeneous,ISTP,p3,pe080,53,female,ISTP,seer,seer,3,2,0,220,73.3333,unknown,3,p1,4,p1,p1,false,,1,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,homogeneous,ISTP,p4,pe061,60,female,ISTP,villager,villager,0,6,0,0,,unknown,1,p1,4,p1,p1,false,,3,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,homogeneous,ISTP,p5,pe018,58,male,ISTP,villager,villager,1,5,0,65,65.0,unknown,1,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,homogeneous,ISTP,p6,pe067,25,female,ISTP,thief,thief,4,0,0,274,68.5,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,homogeneous,ISTP,p7,pe021,45,female,ISTP,werewolf,werewolf,4,0,0,321,80.25,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c05,homogeneous,ISTP,p8,pe053,42,male,ISTP,villager,villager,0,6,0,0,,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,homogeneous,ISFP,p1,pe032,27,male,ISFP,villager,villager,0,6,0,0,,unknown,1,p3,4,p3,p8,false,,3,,0,0,0,1,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,homogeneous,ISFP,p2,pe086,21,male,ISFP,werewolf,werewolf,4,0,0,293,73.25,unknown,3,,,,p1,false,,,,,0,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,homogeneous,ISFP,p3,pe080,53,female,ISFP,seer,seer,3,2,0,336,112.0,unknown,3,p1,4,p1,p8,false,,1,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,homogeneous,ISFP,p4,pe061,60,female,ISFP,villager,villager,0,6,0,0,,unknown,1,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,homogeneous,ISFP,p5,pe018,58,male,ISFP,villager,villager,0,6,0,0,,unknown,1,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,homogeneous,ISFP,p6,pe067,25,female,ISFP,thief,thief,4,1,0,439,109.75,unknown,2,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,homogeneous,ISFP,p7,pe021,45,female,ISFP,werewolf,werewolf,4,0,0,337,84.25,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c06,homogeneous,ISFP,p8,pe053,42,male,ISFP,villager,villager,0,6,0,0,,unknown,1,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c07,homogeneous,INFP,p1,pe032,27,male,INFP,villager,villager,2,3,0,183,91.5,unknown,1,p7,4,p7,p7,false,,3,,1,1,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c07,homogeneous,INFP,p2,pe086,21,male,INFP,werewolf,werewolf,2,2,0,201,100.5,unknown,3,p7,4,p7,p7,false,,1,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c07,homogeneous,INFP,p3,pe080,53,female,INFP,seer,seer,3,1,0,304,101.3333,unknown,3,p7,4,p7,p8,false,,1,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c07,homogeneous,INFP,p4,pe061,60,female,INFP,villager,villager,0,5,0,0,,unknown,1,p7,4,p7,p8,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c07,homogeneous,INFP,p5,pe018,58,male,INFP,villager,villager,0,5,0,0,,unknown,1,p7,4,p7,p8,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c07,homogeneous,INFP,p6,pe067,25,female,INFP,thief,thief,2,2,0,177,88.5,unknown,2,p7,4,p7,p8,false,,2,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c07,homogeneous,INFP,p7,pe021,45,female,INFP,werewolf,werewolf,2,2,0,207,103.5,unknown,2,,,,p8,false,,,,,0,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c07,homogeneous,INFP,p8,pe053,42,male,INFP,villager,villager,2,2,0,300,150.0,unknown,1,p7,4,p7,p7,false,,3,,1,1,1,1,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c08,homogeneous,INTP,p1,pe032,27,male,INTP,villager,villager,1,2,0,111,111.0,unknown,2,p3,4,p3,p8,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c08,homogeneous,INTP,p2,pe086,21,male,INTP,werewolf,werewolf,2,0,0,218,109.0,unknown,2,p1,4,p1,p8,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c08,homogeneous,INTP,p3,pe080,53,female,INTP,seer,seer,2,0,0,197,98.5,unknown,3,p7,4,p7,p8,false,,1,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c08,homogeneous,INTP,p4,pe061,60,female,INTP,villager,villager,1,2,0,78,78.0,unknown,1,p1,4,p1,p8,false,,3,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c08,homogeneous,INTP,p5,pe018,58,male,INTP,villager,villager,1,2,0,81,81.0,unknown,1,p8,4,p8,p8,false,,3,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c08,homogeneous,INTP,p6,pe067,25,female,INTP,thief,thief,2,0,0,185,92.5,unknown,2,p1,4,p1,p8,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c08,homogeneous,INTP,p7,pe021,45,female,INTP,werewolf,werewolf,2,0,0,186,93.0,unknown,2,p1,4,p1,p8,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c08,homogeneous,INTP,p8,pe053,42,male,INTP,villager,villager,2,0,0,167,83.5,unknown,1,,,,p1,false,,,,,0,,1,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c09,homogeneous,ESTP,p1,pe032,27,male,ESTP,villager,villager,2,3,0,208,104.0,unknown,2,p6,4,p6,p6,false,,2,,0,0,1,1,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c09,homogeneous,ESTP,p2,pe086,21,male,ESTP,werewolf,werewolf,2,3,0,194,97.0,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c09,homogeneous,ESTP,p3,pe080,53,female,ESTP,seer,seer,3,2,0,393,131.0,unknown,3,p1,4,p1,p1,false,,1,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c09,homogeneous,ESTP,p4,pe061,60,female,ESTP,villager,villager,1,5,0,80,80.0,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c09,homogeneous,ESTP,p5,pe018,58,male,ESTP,villager,villager,2,3,0,191,95.5,unknown,1,p1,4,p1,p1,false,,3,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c09,homogeneous,ESTP,p6,pe067,25,female,ESTP,thief,thief,4,0,0,351,87.75,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c09,homogeneous,ESTP,p7,pe021,45,female,ESTP,werewolf,werewolf,4,1,0,530,132.5,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c09,homogeneous,ESTP,p8,pe053,42,male,ESTP,villager,villager,2,3,0,181,90.5,unknown,1,p1,4,p1,p1,false,,3,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c10,homogeneous,ESFP,p1,pe032,27,male,ESFP,villager,villager,2,0,0,139,69.5,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c10,homogeneous,ESFP,p2,pe086,21,male,ESFP,werewolf,werewolf,2,0,0,158,79.0,p1,3,p8,3,p8,p8,false,1,0,0,0,0,1,0,1,0,1,0,0
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c10,homogeneous,ESFP,p3,pe080,53,female,ESFP,seer,seer,2,0,0,181,90.5,unknown,3,p8,4,p8,p8,false,,1,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c10,homogeneous,ESFP,p4,pe061,60,female,ESFP,villager,villager,1,2,0,68,68.0,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c10,homogeneous,ESFP,p5,pe018,58,male,ESFP,villager,villager,2,0,0,173,86.5,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c10,homogeneous,ESFP,p6,pe067,25,female,ESFP,thief,thief,2,0,0,132,66.0,unknown,2,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c10,homogeneous,ESFP,p7,pe021,45,female,ESFP,werewolf,werewolf,2,0,0,160,80.0,unknown,2,p8,4,p8,p8,false,,2,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c10,homogeneous,ESFP,p8,pe053,42,male,ESFP,villager,villager,2,0,0,145,72.5,unknown,1,,,,p5,false,,,,,0,,1,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c11,homogeneous,ENFP,p1,pe032,27,male,ENFP,villager,villager,2,0,0,192,96.0,unknown,1,,,,p3,false,,,,,0,,1,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c11,homogeneous,ENFP,p2,pe086,21,male,ENFP,werewolf,werewolf,2,0,0,188,94.0,unknown,3,p5,4,p5,p8,false,,1,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c11,homogeneous,ENFP,p3,pe080,53,female,ENFP,seer,seer,2,0,0,173,86.5,unknown,2,p5,4,p5,p8,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c11,homogeneous,ENFP,p4,pe061,60,female,ENFP,villager,villager,1,1,1,86,86.0,unknown,1,p5,4,p5,p8,false,,3,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c11,homogeneous,ENFP,p5,pe018,58,male,ENFP,villager,villager,1,2,0,77,77.0,unknown,1,p2,4,p2,p1,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c11,homogeneous,ENFP,p6,pe067,25,female,ENFP,thief,thief,2,0,0,199,99.5,unknown,3,p5,4,p5,p1,false,,1,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c11,homogeneous,ENFP,p7,pe021,45,female,ENFP,werewolf,werewolf,2,0,0,230,115.0,unknown,2,p5,4,p5,p1,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c11,homogeneous,ENFP,p8,pe053,42,male,ENFP,villager,villager,2,0,0,240,120.0,unknown,1,p5,4,p5,p1,false,,3,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c12,homogeneous,ENTP,p1,pe032,27,male,ENTP,villager,villager,1,4,0,102,102.0,unknown,1,p4,4,p4,p8,false,,3,,0,0,0,1,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c12,homogeneous,ENTP,p2,pe086,21,male,ENTP,werewolf,werewolf,2,2,0,218,109.0,unknown,3,,,,p1,false,,,,,0,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c12,homogeneous,ENTP,p3,pe080,53,female,ENTP,seer,seer,2,2,0,241,120.5,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c12,homogeneous,ENTP,p4,pe061,60,female,ENTP,villager,villager,2,2,0,236,118.0,unknown,1,p1,4,p1,p1,false,,3,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c12,homogeneous,ENTP,p5,pe018,58,male,ENTP,villager,villager,1,3,1,83,83.0,unknown,1,p1,4,p1,p1,false,,3,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c12,homogeneous,ENTP,p6,pe067,25,female,ENTP,thief,thief,3,1,0,331,110.3333,unknown,2,p1,4,p1,p8,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c12,homogeneous,ENTP,p7,pe021,45,female,ENTP,werewolf,werewolf,3,1,0,331,110.3333,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c12,homogeneous,ENTP,p8,pe053,42,male,ENTP,villager,villager,0,5,0,0,,unknown,1,p1,4,p1,p1,false,,3,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c13,homogeneous,ESTJ,p1,pe032,27,male,ESTJ,villager,villager,4,0,0,446,111.5,unknown,1,p5,4,p5,p2,false,,3,,0,1,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c13,homogeneous,ESTJ,p2,pe086,21,male,ESTJ,werewolf,werewolf,2,3,0,197,98.5,unknown,2,p8,2,p8,p8,false,,0,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c13,homogeneous,ESTJ,p3,pe080,53,female,ESTJ,seer,seer,3,2,0,315,105.0,unknown,2,p8,2,p8,p8,false,,0,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c13,homogeneous,ESTJ,p4,pe061,60,female,ESTJ,villager,villager,3,2,0,377,125.6667,unknown,3,p8,2,p8,p8,false,,-1,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c13,homogeneous,ESTJ,p5,pe018,58,male,ESTJ,villager,villager,2,3,0,255,127.5,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c13,homogeneous,ESTJ,p6,pe067,25,female,ESTJ,thief,thief,3,2,0,314,104.6667,unknown,2,p8,2,p8,p8,false,,0,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c13,homogeneous,ESTJ,p7,pe021,45,female,ESTJ,werewolf,werewolf,3,2,0,346,115.3333,unknown,2,p8,3,p8,p8,false,,1,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c13,homogeneous,ESTJ,p8,pe053,42,male,ESTJ,villager,villager,3,2,0,270,90.0,unknown,1,p2,4,p2,p3,false,,3,,1,0,0,1,0,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c14,homogeneous,ESFJ,p1,pe032,27,male,ESFJ,villager,villager,2,0,0,138,69.0,unknown,1,p6,4,p6,p6,false,,3,,0,0,1,1,0,1,1,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c14,homogeneous,ESFJ,p2,pe086,21,male,ESFJ,werewolf,werewolf,2,0,0,163,81.5,unknown,3,p1,4,p1,p8,false,,1,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t006,e-20260830-010837-t006-c14,homogeneous,ESFJ,p3,pe080,53,female,ESFJ,seer,seer,2,0,0,169,84.5,unknown,3,p1,4,p1,p8,false,,1,,0,0,0,0,0,1,0,,
