experiment_id,trial_id,case_id,composition,homogeneous_type,player_id,person_id,age,gender,mbti,initial_role,final_role,speech_count,pass_count,skip_count,total_chars,avg_chars,pre_suspect,pre_confidence,final_suspect,final_confidence,planned_vote,actual_vote,abstained,suspect_changed,confidence_delta,pre_correct,final_correct,vote_correct,plan_vote_match,executed,win,decided_from_unknown,suspect_vote_match,corrected,deteriorated
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c01,homogeneous,ISTJ,p8,pe006,48,female,ISTJ,werewolf,werewolf,0,3,0,0,,unknown,2,,,,p6,false,,,,,0,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c02,homogeneous,ISFJ,p1,pe076,59,female,ISFJ,thief,thief,2,0,0,111,55.5,unknown,3,p8,4,p8,p8,false,,1,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c02,homogeneous,ISFJ,p2,pe003,54,male,ISFJ,villager,villager,1,2,0,63,63.0,unknown,1,p8,5,p8,p8,false,,4,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c02,homogeneous,ISFJ,p3,pe047,32,male,ISFJ,villager,villager,2,0,0,216,108.0,unknown,1,p8,4,p8,p8,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c02,homogeneous,ISFJ,p4,pe007,40,male,ISFJ,villager,villager,2,0,0,219,109.5,unknown,2,p8,4,p8,p8,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c02,homogeneous,ISFJ,p5,pe012,36,female,ISFJ,seer,seer,2,0,0,184,92.0,unknown,2,p8,4,p8,p8,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c02,homogeneous,ISFJ,p6,pe084,22,male,ISFJ,villager,villager,0,3,0,0,,unknown,1,p8,4,p8,p8,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c02,homogeneous,ISFJ,p7,pe077,26,female,ISFJ,werewolf,werewolf,2,0,0,209,104.5,unknown,2,p1,4,p1,p3,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c02,homogeneous,ISFJ,p8,pe006,48,female,ISFJ,werewolf,werewolf,2,0,0,232,116.0,unknown,2,p1,4,p1,p3,false,,2,,0,0,0,1,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c03,homogeneous,INFJ,p1,pe076,59,female,INFJ,thief,thief,3,2,0,240,80.0,unknown,3,p2,4,p2,p2,false,,1,,0,0,1,1,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c03,homogeneous,INFJ,p2,pe003,54,male,INFJ,villager,villager,3,2,0,456,152.0,unknown,1,p7,4,p7,p8,false,,3,,1,1,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c03,homogeneous,INFJ,p3,pe047,32,male,INFJ,villager,villager,0,5,1,0,,unknown,1,p2,4,p2,p8,false,,3,,0,1,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c03,homogeneous,INFJ,p4,pe007,40,male,INFJ,villager,villager,0,6,0,0,,unknown,1,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c03,homogeneous,INFJ,p5,pe012,36,female,INFJ,seer,seer,2,3,0,184,92.0,unknown,3,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c03,homogeneous,INFJ,p6,pe084,22,male,INFJ,villager,villager,1,5,0,102,102.0,unknown,1,p2,4,p2,p3,false,,3,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c03,homogeneous,INFJ,p7,pe077,26,female,INFJ,werewolf,werewolf,4,0,0,293,73.25,unknown,2,p1,3,p1,p1,false,,1,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c03,homogeneous,INFJ,p8,pe006,48,female,INFJ,werewolf,werewolf,2,3,0,179,89.5,unknown,2,p2,4,p2,p1,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c04,homogeneous,INTJ,p1,pe076,59,female,INTJ,thief,thief,4,1,0,414,103.5,unknown,2,p8,4,p8,p2,false,,2,,1,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c04,homogeneous,INTJ,p2,pe003,54,male,INTJ,villager,villager,0,5,1,0,,unknown,1,p8,4,p8,p8,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c04,homogeneous,INTJ,p3,pe047,32,male,INTJ,villager,villager,0,6,0,0,,unknown,1,p8,4,p8,p8,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c04,homogeneous,INTJ,p4,pe007,40,male,INTJ,villager,villager,0,6,0,0,,unknown,2,p8,4,p8,p8,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c04,homogeneous,INTJ,p5,pe012,36,female,INTJ,seer,seer,4,0,0,490,122.5,unknown,3,p8,4,p8,p1,false,,1,,1,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c04,homogeneous,INTJ,p6,pe084,22,male,INTJ,villager,villager,0,6,0,0,,unknown,1,p8,4,p8,p8,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c04,homogeneous,INTJ,p7,pe077,26,female,INTJ,werewolf,werewolf,4,0,0,368,92.0,unknown,2,p8,4,p8,p1,false,,2,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c04,homogeneous,INTJ,p8,pe006,48,female,INTJ,werewolf,werewolf,2,3,0,195,97.5,unknown,2,p7,4,p7,p6,false,,2,,1,0,0,1,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c05,homogeneous,ISTP,p1,pe076,59,female,ISTP,thief,thief,4,0,0,236,59.0,unknown,2,p8,4,p8,p2,false,,2,,1,0,0,1,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c05,homogeneous,ISTP,p2,pe003,54,male,ISTP,villager,villager,3,2,0,316,105.3333,unknown,1,p1,4,p1,p1,false,,3,,0,0,1,1,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c05,homogeneous,ISTP,p3,pe047,32,male,ISTP,villager,villager,0,6,0,0,,unknown,2,p2,4,p2,p2,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c05,homogeneous,ISTP,p4,pe007,40,male,ISTP,villager,villager,1,5,0,55,55.0,unknown,2,p2,4,p2,p2,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c05,homogeneous,ISTP,p5,pe012,36,female,ISTP,seer,seer,4,0,0,318,79.5,unknown,3,p1,3,p1,p1,false,,0,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c05,homogeneous,ISTP,p6,pe084,22,male,ISTP,villager,villager,0,6,0,0,,unknown,2,p2,4,p2,p2,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c05,homogeneous,ISTP,p7,pe077,26,female,ISTP,werewolf,werewolf,3,2,0,248,82.6667,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c05,homogeneous,ISTP,p8,pe006,48,female,ISTP,werewolf,werewolf,2,3,0,154,77.0,unknown,2,,,,p1,false,,,,,0,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c06,homogeneous,ISFP,p1,pe076,59,female,ISFP,thief,thief,2,0,0,159,79.5,unknown,2,p8,4,p8,p7,false,,2,,1,1,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c06,homogeneous,ISFP,p2,pe003,54,male,ISFP,villager,villager,1,2,0,67,67.0,unknown,1,,,,p8,false,,,,,1,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c06,homogeneous,ISFP,p3,pe047,32,male,ISFP,villager,villager,0,3,0,0,,unknown,1,p8,4,p8,p8,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c06,homogeneous,ISFP,p4,pe007,40,male,ISFP,villager,villager,0,3,0,0,,unknown,1,,,,p8,false,,,,,1,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c06,homogeneous,ISFP,p5,pe012,36,female,ISFP,seer,seer,2,0,0,177,88.5,unknown,2,,,,p8,false,,,,,1,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c06,homogeneous,ISFP,p6,pe084,22,male,ISFP,villager,villager,1,2,0,64,64.0,unknown,1,p8,4,p8,p8,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c06,homogeneous,ISFP,p7,pe077,26,female,ISFP,werewolf,werewolf,2,0,0,132,66.0,unknown,2,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c06,homogeneous,ISFP,p8,pe006,48,female,ISFP,werewolf,werewolf,2,0,0,154,77.0,unknown,2,,,,p6,false,,,,,0,,1,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c07,homogeneous,INFP,p1,pe076,59,female,INFP,thief,thief,2,0,0,179,89.5,unknown,2,p3,4,p3,p3,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c07,homogeneous,INFP,p2,pe003,54,male,INFP,villager,villager,2,0,0,185,92.5,unknown,2,p1,4,p1,p3,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c07,homogeneous,INFP,p3,pe047,32,male,INFP,villager,villager,2,0,0,186,93.0,unknown,1,,,,p4,false,,,,,0,,1,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c07,homogeneous,INFP,p4,pe007,40,male,INFP,villager,villager,2,0,0,185,92.5,unknown,1,,,,p3,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c07,homogeneous,INFP,p5,pe012,36,female,INFP,seer,seer,2,0,0,210,105.0,unknown,3,p1,4,p1,p1,false,,1,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c07,homogeneous,INFP,p6,pe084,22,male,INFP,villager,villager,1,2,0,78,78.0,unknown,1,p1,4,p1,p3,false,,3,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c07,homogeneous,INFP,p7,pe077,26,female,INFP,werewolf,werewolf,2,0,0,182,91.0,unknown,3,p1,4,p1,p3,false,,1,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c07,homogeneous,INFP,p8,pe006,48,female,INFP,werewolf,werewolf,2,0,0,156,78.0,unknown,2,p3,4,p3,p3,false,,2,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c08,homogeneous,INTP,p1,pe076,59,female,INTP,thief,thief,2,0,0,144,72.0,unknown,3,p2,4,p2,p3,false,,1,,0,0,0,1,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c08,homogeneous,INTP,p2,pe003,54,male,INTP,villager,villager,1,2,0,72,72.0,unknown,2,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c08,homogeneous,INTP,p3,pe047,32,male,INTP,villager,villager,1,2,0,64,64.0,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c08,homogeneous,INTP,p4,pe007,40,male,INTP,villager,villager,0,3,0,0,,unknown,2,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c08,homogeneous,INTP,p5,pe012,36,female,INTP,seer,seer,2,0,0,97,48.5,unknown,3,p1,4,p1,p1,false,,1,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c08,homogeneous,INTP,p6,pe084,22,male,INTP,villager,villager,0,3,0,0,,unknown,1,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c08,homogeneous,INTP,p7,pe077,26,female,INTP,werewolf,werewolf,2,0,0,166,83.0,unknown,3,,,,p3,false,,,,,0,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c08,homogeneous,INTP,p8,pe006,48,female,INTP,werewolf,werewolf,2,0,0,146,73.0,unknown,2,p1,3,p1,p3,false,,1,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c09,homogeneous,ESTP,p1,pe076,59,female,ESTP,thief,thief,2,0,0,132,66.0,unknown,2,p8,4,p8,p3,false,,2,,1,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c09,homogeneous,ESTP,p2,pe003,54,male,ESTP,villager,villager,2,0,0,150,75.0,unknown,2,,,,p8,false,,,,,1,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c09,homogeneous,ESTP,p3,pe047,32,male,ESTP,villager,villager,2,0,0,147,73.5,unknown,1,p8,4,p8,p8,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c09,homogeneous,ESTP,p4,pe007,40,male,ESTP,villager,villager,2,0,0,145,72.5,unknown,1,,,,p8,false,,,,,1,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c09,homogeneous,ESTP,p5,pe012,36,female,ESTP,seer,seer,2,0,0,225,112.5,unknown,3,p8,4,p8,p8,false,,1,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c09,homogeneous,ESTP,p6,pe084,22,male,ESTP,villager,villager,1,2,0,79,79.0,unknown,1,p8,4,p8,p8,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c09,homogeneous,ESTP,p7,pe077,26,female,ESTP,werewolf,werewolf,2,0,0,151,75.5,unknown,2,,,,p3,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c09,homogeneous,ESTP,p8,pe006,48,female,ESTP,werewolf,werewolf,2,0,0,138,69.0,unknown,2,,,,p3,false,,,,,0,,1,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c10,homogeneous,ESFP,p1,pe076,59,female,ESFP,thief,thief,2,0,0,152,76.0,unknown,3,p2,4,p2,p3,false,,1,,0,0,0,1,1,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c10,homogeneous,ESFP,p2,pe003,54,male,ESFP,villager,villager,2,0,0,206,103.0,unknown,2,p8,4,p8,p1,false,,2,,1,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c10,homogeneous,ESFP,p3,pe047,32,male,ESFP,villager,villager,2,0,0,181,90.5,unknown,1,p8,4,p8,p8,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c10,homogeneous,ESFP,p4,pe007,40,male,ESFP,villager,villager,2,0,0,184,92.0,unknown,1,p8,4,p8,p8,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c10,homogeneous,ESFP,p5,pe012,36,female,ESFP,seer,seer,1,1,1,73,73.0,unknown,3,p8,4,p8,p3,false,,1,,1,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c10,homogeneous,ESFP,p6,pe084,22,male,ESFP,villager,villager,2,0,0,195,97.5,unknown,1,p8,4,p8,p8,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c10,homogeneous,ESFP,p7,pe077,26,female,ESFP,werewolf,werewolf,2,0,0,202,101.0,unknown,3,p8,4,p8,p1,false,,1,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c10,homogeneous,ESFP,p8,pe006,48,female,ESFP,werewolf,werewolf,2,0,0,235,117.5,unknown,2,p2,4,p2,p1,false,,2,,0,0,0,1,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c11,homogeneous,ENFP,p1,pe076,59,female,ENFP,thief,thief,2,0,0,196,98.0,unknown,2,p3,4,p3,p3,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c11,homogeneous,ENFP,p2,pe003,54,male,ENFP,villager,villager,1,2,0,91,91.0,unknown,1,p1,4,p1,p3,false,,3,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c11,homogeneous,ENFP,p3,pe047,32,male,ENFP,villager,villager,2,0,0,206,103.0,unknown,1,,,,p1,false,,,,,0,,1,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c11,homogeneous,ENFP,p4,pe007,40,male,ENFP,villager,villager,2,0,0,211,105.5,unknown,1,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c11,homogeneous,ENFP,p5,pe012,36,female,ENFP,seer,seer,1,2,0,87,87.0,unknown,3,p1,4,p1,p3,false,,1,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c11,homogeneous,ENFP,p6,pe084,22,male,ENFP,villager,villager,1,2,0,110,110.0,unknown,1,p1,4,p1,p3,false,,3,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c11,homogeneous,ENFP,p7,pe077,26,female,ENFP,werewolf,werewolf,2,0,0,144,72.0,unknown,2,p1,4,p1,p3,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c11,homogeneous,ENFP,p8,pe006,48,female,ENFP,werewolf,werewolf,2,0,0,171,85.5,unknown,2,p3,4,p3,p3,false,,2,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c12,homogeneous,ENTP,p1,pe076,59,female,ENTP,thief,thief,2,0,0,187,93.5,unknown,2,p2,4,p2,p2,false,,2,,0,0,1,1,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c12,homogeneous,ENTP,p2,pe003,54,male,ENTP,villager,villager,2,0,0,258,129.0,unknown,1,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c12,homogeneous,ENTP,p3,pe047,32,male,ENTP,villager,villager,2,0,0,205,102.5,unknown,2,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c12,homogeneous,ENTP,p4,pe007,40,male,ENTP,villager,villager,2,0,0,205,102.5,unknown,2,p2,4,p2,p8,false,,2,,0,1,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c12,homogeneous,ENTP,p5,pe012,36,female,ENTP,seer,seer,1,2,0,99,99.0,unknown,2,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c12,homogeneous,ENTP,p6,pe084,22,male,ENTP,villager,villager,1,2,0,86,86.0,unknown,2,p2,4,p2,p3,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c12,homogeneous,ENTP,p7,pe077,26,female,ENTP,werewolf,werewolf,2,0,0,172,86.0,unknown,2,,,,p1,false,,,,,0,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c12,homogeneous,ENTP,p8,pe006,48,female,ENTP,werewolf,werewolf,2,0,0,167,83.5,unknown,2,p2,4,p2,p1,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c13,homogeneous,ESTJ,p1,pe076,59,female,ESTJ,thief,thief,2,0,0,184,92.0,unknown,2,p2,3,p2,p2,false,,1,,0,0,1,1,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c13,homogeneous,ESTJ,p2,pe003,54,male,ESTJ,villager,villager,0,3,0,0,,unknown,1,,,,p1,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c13,homogeneous,ESTJ,p3,pe047,32,male,ESTJ,villager,villager,0,3,0,0,,unknown,2,p1,3,p1,p1,false,,1,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c13,homogeneous,ESTJ,p4,pe007,40,male,ESTJ,villager,villager,0,2,1,0,,unknown,2,p1,3,p1,p1,false,,1,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c13,homogeneous,ESTJ,p5,pe012,36,female,ESTJ,seer,seer,0,3,0,0,,unknown,2,p1,3,p1,p1,false,,1,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c13,homogeneous,ESTJ,p6,pe084,22,male,ESTJ,villager,villager,0,3,0,0,,unknown,1,p1,3,p1,p1,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c13,homogeneous,ESTJ,p7,pe077,26,female,ESTJ,werewolf,werewolf,0,3,0,0,,unknown,2,p1,3,p1,p1,false,,1,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c13,homogeneous,ESTJ,p8,pe006,48,female,ESTJ,werewolf,werewolf,0,3,0,0,,unknown,2,p1,3,p1,p1,false,,1,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c14,homogeneous,ESFJ,p1,pe076,59,female,ESFJ,thief,thief,2,0,0,139,69.5,unknown,2,,,,p2,false,,,,,0,,1,0,0,,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c14,homogeneous,ESFJ,p2,pe003,54,male,ESFJ,villager,villager,1,2,0,72,72.0,unknown,1,p8,4,p8,p1,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t001,e-20260830-010837-t001-c14,homogeneous,ESFJ,p3,pe047,32,male,ESFJ,villager,villager,2,0,0,116,58.0,unknown,1,p8,4,p8,p1,false,,3,,1,0,0,0,0,1,0,,
