experiment_id,trial_id,case_id,composition,homogeneous_type,player_id,person_id,age,gender,mbti,initial_role,final_role,speech_count,pass_count,skip_count,total_chars,avg_chars,pre_suspect,pre_confidence,final_suspect,final_confidence,planned_vote,actual_vote,abstained,suspect_changed,confidence_delta,pre_correct,final_correct,vote_correct,plan_vote_match,executed,win,decided_from_unknown,suspect_vote_match,corrected,deteriorated
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c02,homogeneous,ISFJ,p6,pe011,52,female,ISFJ,villager,villager,0,6,0,0,,unknown,2,,,,p3,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c02,homogeneous,ISFJ,p7,pe046,64,female,ISFJ,villager,villager,0,5,1,0,,unknown,1,p1,4,p1,p3,false,,3,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c02,homogeneous,ISFJ,p8,pe022,63,female,ISFJ,villager,villager,1,5,0,68,68.0,unknown,2,p1,4,p1,p3,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c03,homogeneous,INFJ,p1,pe060,39,male,INFJ,seer,seer,2,0,0,182,91.0,unknown,3,p5,4,p5,p2,false,,1,,1,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c03,homogeneous,INFJ,p2,pe020,18,male,INFJ,villager,villager,0,3,0,0,,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c03,homogeneous,INFJ,p3,pe009,48,female,INFJ,thief,thief,2,0,0,181,90.5,unknown,2,p1,4,p1,p5,false,,2,,0,1,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c03,homogeneous,INFJ,p4,pe083,27,female,INFJ,werewolf,werewolf,2,0,0,191,95.5,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c03,homogeneous,INFJ,p5,pe056,49,male,INFJ,werewolf,werewolf,2,0,0,165,82.5,unknown,3,p1,4,p1,p1,false,,1,,0,0,1,1,0,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c03,homogeneous,INFJ,p6,pe011,52,female,INFJ,villager,villager,0,3,0,0,,unknown,1,p1,4,p1,p1,false,,3,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c03,homogeneous,INFJ,p7,pe046,64,female,INFJ,villager,villager,0,3,0,0,,unknown,2,p1,4,p1,p5,false,,2,,0,1,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c03,homogeneous,INFJ,p8,pe022,63,female,INFJ,villager,villager,0,3,0,0,,unknown,2,,,,p5,false,,,,,1,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c04,homogeneous,INTJ,p1,pe060,39,male,INTJ,seer,seer,2,0,0,112,56.0,p5,3,p5,3,p5,p8,false,0,0,1,1,0,0,0,0,0,0,0,0
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c04,homogeneous,INTJ,p2,pe020,18,male,INTJ,villager,villager,0,3,0,0,,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c04,homogeneous,INTJ,p3,pe009,48,female,INTJ,thief,thief,1,2,0,44,44.0,unknown,2,p5,3,p5,p1,false,,1,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c04,homogeneous,INTJ,p4,pe083,27,female,INTJ,werewolf,werewolf,2,0,0,157,78.5,unknown,2,,,,p1,false,,,,,0,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c04,homogeneous,INTJ,p5,pe056,49,male,INTJ,werewolf,werewolf,2,0,0,177,88.5,unknown,2,p1,3,p1,p8,false,,1,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c04,homogeneous,INTJ,p6,pe011,52,female,INTJ,villager,villager,0,3,0,0,,unknown,1,,,,p8,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c04,homogeneous,INTJ,p7,pe046,64,female,INTJ,villager,villager,0,3,0,0,,unknown,1,,,,p5,false,,,,,1,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c04,homogeneous,INTJ,p8,pe022,63,female,INTJ,villager,villager,0,3,0,0,,unknown,1,,,,p5,false,,,,,1,,1,0,0,,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c05,homogeneous,ISTP,p1,pe060,39,male,ISTP,seer,seer,2,0,0,148,74.0,p5,3,p5,4,p5,p5,false,0,1,1,1,1,1,0,1,0,1,0,0
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c05,homogeneous,ISTP,p2,pe020,18,male,ISTP,villager,villager,0,3,0,0,,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c05,homogeneous,ISTP,p3,pe009,48,female,ISTP,thief,thief,0,3,0,0,,unknown,2,p5,4,p5,p5,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c05,homogeneous,ISTP,p4,pe083,27,female,ISTP,werewolf,werewolf,2,0,0,183,91.5,unknown,2,p1,3,p1,p1,false,,1,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c05,homogeneous,ISTP,p5,pe056,49,male,ISTP,werewolf,werewolf,2,0,0,142,71.0,unknown,3,p1,3,p1,p1,false,,0,,0,0,1,1,0,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c05,homogeneous,ISTP,p6,pe011,52,female,ISTP,villager,villager,0,3,0,0,,unknown,2,p5,4,p5,p5,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c05,homogeneous,ISTP,p7,pe046,64,female,ISTP,villager,villager,0,3,0,0,,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c05,homogeneous,ISTP,p8,pe022,63,female,ISTP,villager,villager,0,3,0,0,,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c06,homogeneous,ISFP,p1,pe060,39,male,ISFP,seer,seer,4,1,0,299,74.75,unknown,3,p7,4,p7,p8,false,,1,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c06,homogeneous,ISFP,p2,pe020,18,male,ISFP,villager,villager,2,3,0,256,128.0,unknown,1,p8,4,p8,p8,false,,3,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c06,homogeneous,ISFP,p3,pe009,48,female,ISFP,thief,thief,4,1,0,263,65.75,unknown,2,p7,4,p7,p8,false,,2,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c06,homogeneous,ISFP,p4,pe083,27,female,ISFP,werewolf,werewolf,3,2,0,233,77.6667,unknown,2,p7,4,p7,p8,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c06,homogeneous,ISFP,p5,pe056,49,male,ISFP,werewolf,werewolf,4,0,0,348,87.0,unknown,2,p7,4,p7,p8,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c06,homogeneous,ISFP,p6,pe011,52,female,ISFP,villager,villager,2,3,0,230,115.0,unknown,1,p7,4,p7,p8,false,,3,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c06,homogeneous,ISFP,p7,pe046,64,female,ISFP,villager,villager,2,4,0,140,70.0,unknown,1,p3,4,p3,p8,false,,3,,0,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c06,homogeneous,ISFP,p8,pe022,63,female,ISFP,villager,villager,1,5,0,52,52.0,unknown,1,p3,4,p3,p7,false,,3,,0,0,0,1,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c07,homogeneous,INFP,p1,pe060,39,male,INFP,seer,seer,2,0,0,146,73.0,unknown,2,,,,p5,false,,,,,1,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c07,homogeneous,INFP,p2,pe020,18,male,INFP,villager,villager,2,0,0,127,63.5,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c07,homogeneous,INFP,p3,pe009,48,female,INFP,thief,thief,2,0,0,165,82.5,unknown,2,p5,4,p5,p5,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c07,homogeneous,INFP,p4,pe083,27,female,INFP,werewolf,werewolf,2,0,0,162,81.0,unknown,2,,,,p2,false,,,,,0,,0,0,0,,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c07,homogeneous,INFP,p5,pe056,49,male,INFP,werewolf,werewolf,2,0,0,167,83.5,unknown,2,p2,4,p2,p2,false,,2,,0,0,1,1,0,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c07,homogeneous,INFP,p6,pe011,52,female,INFP,villager,villager,1,2,0,64,64.0,unknown,2,p5,4,p5,p5,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c07,homogeneous,INFP,p7,pe046,64,female,INFP,villager,villager,2,0,0,124,62.0,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c07,homogeneous,INFP,p8,pe022,63,female,INFP,villager,villager,1,2,0,77,77.0,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c08,homogeneous,INTP,p1,pe060,39,male,INTP,seer,seer,2,0,0,155,77.5,p5,4,p5,4,p5,p5,false,0,0,1,1,1,1,0,1,0,1,0,0
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c08,homogeneous,INTP,p2,pe020,18,male,INTP,villager,villager,2,0,0,148,74.0,unknown,2,p5,4,p5,p5,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c08,homogeneous,INTP,p3,pe009,48,female,INTP,thief,thief,2,0,0,156,78.0,unknown,2,p5,4,p5,p5,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c08,homogeneous,INTP,p4,pe083,27,female,INTP,werewolf,werewolf,2,0,0,192,96.0,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c08,homogeneous,INTP,p5,pe056,49,male,INTP,werewolf,werewolf,2,0,0,165,82.5,unknown,2,,,,p1,false,,,,,0,,1,0,0,,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c08,homogeneous,INTP,p6,pe011,52,female,INTP,villager,villager,2,0,0,168,84.0,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c08,homogeneous,INTP,p7,pe046,64,female,INTP,villager,villager,0,3,0,0,,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c08,homogeneous,INTP,p8,pe022,63,female,INTP,villager,villager,0,3,0,0,,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c09,homogeneous,ESTP,p1,pe060,39,male,ESTP,seer,seer,2,0,0,149,74.5,p5,4,p5,4,p5,p8,false,0,0,1,1,0,0,0,1,0,0,0,0
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c09,homogeneous,ESTP,p2,pe020,18,male,ESTP,villager,villager,1,2,0,86,86.0,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c09,homogeneous,ESTP,p3,pe009,48,female,ESTP,thief,thief,2,0,0,243,121.5,unknown,2,p5,4,p5,p5,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c09,homogeneous,ESTP,p4,pe083,27,female,ESTP,werewolf,werewolf,2,0,0,217,108.5,unknown,2,p5,4,p5,p8,false,,2,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c09,homogeneous,ESTP,p5,pe056,49,male,ESTP,werewolf,werewolf,2,0,0,160,80.0,unknown,2,p1,4,p1,p8,false,,2,,0,0,0,1,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c09,homogeneous,ESTP,p6,pe011,52,female,ESTP,villager,villager,2,0,0,123,61.5,unknown,2,p5,4,p5,p5,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c09,homogeneous,ESTP,p7,pe046,64,female,ESTP,villager,villager,2,0,0,183,91.5,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c09,homogeneous,ESTP,p8,pe022,63,female,ESTP,villager,villager,2,0,0,150,75.0,unknown,2,p5,4,p5,p5,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c10,homogeneous,ESFP,p1,pe060,39,male,ESFP,seer,seer,3,2,0,264,88.0,p5,3,p5,4,p5,p8,false,0,1,1,1,0,0,0,1,0,0,0,0
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c10,homogeneous,ESFP,p2,pe020,18,male,ESFP,villager,villager,2,3,0,159,79.5,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c10,homogeneous,ESFP,p3,pe009,48,female,ESFP,thief,thief,2,3,0,184,92.0,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c10,homogeneous,ESFP,p4,pe083,27,female,ESFP,werewolf,werewolf,4,0,0,387,96.75,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c10,homogeneous,ESFP,p5,pe056,49,male,ESFP,werewolf,werewolf,4,0,0,449,112.25,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,1,0,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c10,homogeneous,ESFP,p6,pe011,52,female,ESFP,villager,villager,2,3,0,157,78.5,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c10,homogeneous,ESFP,p7,pe046,64,female,ESFP,villager,villager,4,0,0,379,94.75,unknown,2,p5,4,p5,p5,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c10,homogeneous,ESFP,p8,pe022,63,female,ESFP,villager,villager,2,3,0,144,72.0,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c11,homogeneous,ENFP,p1,pe060,39,male,ENFP,seer,seer,3,1,1,329,109.6667,unknown,3,p3,4,p3,p3,false,,1,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c11,homogeneous,ENFP,p2,pe020,18,male,ENFP,villager,villager,3,2,0,240,80.0,unknown,1,p5,4,p5,p3,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c11,homogeneous,ENFP,p3,pe009,48,female,ENFP,thief,thief,3,2,0,319,106.3333,unknown,2,p5,4,p5,p8,false,,2,,1,0,0,1,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c11,homogeneous,ENFP,p4,pe083,27,female,ENFP,werewolf,werewolf,3,2,0,291,97.0,unknown,2,p3,4,p3,p8,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c11,homogeneous,ENFP,p5,pe056,49,male,ENFP,werewolf,werewolf,3,2,0,271,90.3333,unknown,2,p3,4,p3,p3,false,,2,,0,0,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c11,homogeneous,ENFP,p6,pe011,52,female,ENFP,villager,villager,3,2,0,246,82.0,unknown,1,p5,4,p5,p8,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c11,homogeneous,ENFP,p7,pe046,64,female,ENFP,villager,villager,4,0,0,348,87.0,unknown,2,p3,4,p3,p3,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c11,homogeneous,ENFP,p8,pe022,63,female,ENFP,villager,villager,2,3,0,160,80.0,unknown,1,p5,4,p5,p3,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c12,homogeneous,ENTP,p1,pe060,39,male,ENTP,seer,seer,2,3,0,217,108.5,p5,3,p5,4,p5,p2,false,0,1,1,1,0,0,1,0,0,0,0,0
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c12,homogeneous,ENTP,p2,pe020,18,male,ENTP,villager,villager,4,0,0,458,114.5,unknown,1,p5,4,p5,p6,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c12,homogeneous,ENTP,p3,pe009,48,female,ENTP,thief,thief,2,3,0,202,101.0,unknown,2,p5,4,p5,p1,false,,2,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c12,homogeneous,ENTP,p4,pe083,27,female,ENTP,werewolf,werewolf,2,3,0,206,103.0,unknown,2,p5,4,p5,p1,false,,2,,1,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c12,homogeneous,ENTP,p5,pe056,49,male,ENTP,werewolf,werewolf,2,3,0,204,102.0,unknown,2,p2,4,p2,p1,false,,2,,0,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c12,homogeneous,ENTP,p6,pe011,52,female,ENTP,villager,villager,4,1,0,639,159.75,unknown,1,p5,4,p5,p2,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c12,homogeneous,ENTP,p7,pe046,64,female,ENTP,villager,villager,3,2,0,460,153.3333,unknown,1,p5,4,p5,p1,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c12,homogeneous,ENTP,p8,pe022,63,female,ENTP,villager,villager,3,2,0,261,87.0,unknown,1,p5,4,p5,p1,false,,3,,1,0,0,0,0,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c13,homogeneous,ESTJ,p1,pe060,39,male,ESTJ,seer,seer,2,0,0,185,92.5,unknown,2,p5,4,p5,p5,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c13,homogeneous,ESTJ,p2,pe020,18,male,ESTJ,villager,villager,0,3,0,0,,unknown,2,p5,4,p5,p5,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c13,homogeneous,ESTJ,p3,pe009,48,female,ESTJ,thief,thief,1,2,0,50,50.0,unknown,2,p5,4,p5,p1,false,,2,,1,0,0,0,1,1,0,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c13,homogeneous,ESTJ,p4,pe083,27,female,ESTJ,werewolf,werewolf,2,0,0,149,74.5,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,0,0,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c13,homogeneous,ESTJ,p5,pe056,49,male,ESTJ,werewolf,werewolf,2,0,0,169,84.5,unknown,2,p1,4,p1,p1,false,,2,,0,0,1,1,0,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c13,homogeneous,ESTJ,p6,pe011,52,female,ESTJ,villager,villager,0,3,0,0,,unknown,2,p5,4,p5,p5,false,,2,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c13,homogeneous,ESTJ,p7,pe046,64,female,ESTJ,villager,villager,1,2,0,78,78.0,unknown,1,p5,4,p5,p5,false,,3,,1,1,1,0,1,1,1,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c13,homogeneous,ESTJ,p8,pe022,63,female,ESTJ,villager,villager,1,2,0,76,76.0,unknown,1,,,,p5,false,,,,,1,,0,1,0,,,
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c14,homogeneous,ESFJ,p1,pe060,39,male,ESFJ,seer,seer,2,2,0,197,98.5,p5,3,p5,4,p5,p5,false,0,1,1,1,1,1,0,1,0,1,0,0
e-20260830-010837,e-20260830-010837-t003,e-20260830-010837-t003-c14,homogeneous,ESFJ,p2,pe020,18,male,ESFJ,villager,villager,1,4,0,45,45.0,unknown,1,,,,p5,false,,,,,1,,0,1,0,,,
